nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.02.json', '--rank=0', '--group_name=group_2025_11_12-091946']
WATERMARK WEIGHT IN DATASET: 0.02
WATERMARK WEIGHT IN UTIL: 0.02
WATERMARK WEIGHT IN TRAIN: 0.02
exp_path: DNS-large-full-watermark-weight-0.02
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.02/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.917	Total Loss: 1.917	ber: 0.528	decoding_loss: 0.445	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961	MinDecoding Loss: 1.471
Iteration 20:	Reduced Total Loss: 2.008	Total Loss: 2.008	ber: 0.663	decoding_loss: 0.527	reconstruct: 0.031	stft_sc: 0.490	stft_mag: 0.960	MinDecoding Loss: 1.481
Iteration 40:	Reduced Total Loss: 1.875	Total Loss: 1.875	ber: 0.541	decoding_loss: 0.422	reconstruct: 0.032	stft_sc: 0.489	stft_mag: 0.933	MinDecoding Loss: 1.453
Iteration 60:	Reduced Total Loss: 1.907	Total Loss: 1.907	ber: 0.578	decoding_loss: 0.461	reconstruct: 0.031	stft_sc: 0.488	stft_mag: 0.927	MinDecoding Loss: 1.446
Iteration 80:	Reduced Total Loss: 1.789	Total Loss: 1.789	ber: 0.603	decoding_loss: 0.367	reconstruct: 0.025	stft_sc: 0.488	stft_mag: 0.908	MinDecoding Loss: 1.421
Iteration 100:	Reduced Total Loss: 1.844	Total Loss: 1.844	ber: 0.591	decoding_loss: 0.437	reconstruct: 0.025	stft_sc: 0.488	stft_mag: 0.894	MinDecoding Loss: 1.407
Iteration 120:	Reduced Total Loss: 1.859	Total Loss: 1.859	ber: 0.609	decoding_loss: 0.424	reconstruct: 0.024	stft_sc: 0.489	stft_mag: 0.923	MinDecoding Loss: 1.436
Iteration 140:	Reduced Total Loss: 1.825	Total Loss: 1.825	ber: 0.619	decoding_loss: 0.356	reconstruct: 0.030	stft_sc: 0.489	stft_mag: 0.950	MinDecoding Loss: 1.469
Iteration 160:	Reduced Total Loss: 1.766	Total Loss: 1.766	ber: 0.578	decoding_loss: 0.296	reconstruct: 0.034	stft_sc: 0.489	stft_mag: 0.946	MinDecoding Loss: 1.469
Iteration 180:	Reduced Total Loss: 1.763	Total Loss: 1.763	ber: 0.538	decoding_loss: 0.317	reconstruct: 0.031	stft_sc: 0.489	stft_mag: 0.925	MinDecoding Loss: 1.446
Iteration 200:	Reduced Total Loss: 1.712	Total Loss: 1.712	ber: 0.522	decoding_loss: 0.272	reconstruct: 0.029	stft_sc: 0.488	stft_mag: 0.923	MinDecoding Loss: 1.440
