nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.01.json', '--rank=0', '--group_name=group_2025_11_14-114232']
WATERMARK WEIGHT IN DATASET: 0.01
WATERMARK WEIGHT IN UTIL: 0.01
WATERMARK WEIGHT IN TRAIN: 0.01
exp_path: DNS-large-full-watermark-weight-0.01
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.01/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.694	Total Loss: 1.694	ber: 0.528	decoding_loss: 0.223	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961	MinDecoding Loss: 1.471
Iteration 20:	Reduced Total Loss: 1.743	Total Loss: 1.743	ber: 0.669	decoding_loss: 0.268	reconstruct: 0.031	stft_sc: 0.490	stft_mag: 0.955	MinDecoding Loss: 1.476
Iteration 40:	Reduced Total Loss: 1.655	Total Loss: 1.655	ber: 0.528	decoding_loss: 0.214	reconstruct: 0.032	stft_sc: 0.488	stft_mag: 0.921	MinDecoding Loss: 1.441
Iteration 60:	Reduced Total Loss: 1.662	Total Loss: 1.662	ber: 0.578	decoding_loss: 0.237	reconstruct: 0.031	stft_sc: 0.487	stft_mag: 0.906	MinDecoding Loss: 1.425
Iteration 80:	Reduced Total Loss: 1.589	Total Loss: 1.589	ber: 0.569	decoding_loss: 0.191	reconstruct: 0.025	stft_sc: 0.487	stft_mag: 0.886	MinDecoding Loss: 1.398
Iteration 100:	Reduced Total Loss: 1.617	Total Loss: 1.617	ber: 0.603	decoding_loss: 0.234	reconstruct: 0.025	stft_sc: 0.487	stft_mag: 0.871	MinDecoding Loss: 1.383
Iteration 120:	Reduced Total Loss: 1.632	Total Loss: 1.632	ber: 0.628	decoding_loss: 0.233	reconstruct: 0.023	stft_sc: 0.487	stft_mag: 0.888	MinDecoding Loss: 1.399
Iteration 140:	Reduced Total Loss: 1.621	Total Loss: 1.621	ber: 0.606	decoding_loss: 0.185	reconstruct: 0.030	stft_sc: 0.487	stft_mag: 0.919	MinDecoding Loss: 1.436
Iteration 160:	Reduced Total Loss: 1.584	Total Loss: 1.584	ber: 0.569	decoding_loss: 0.176	reconstruct: 0.033	stft_sc: 0.487	stft_mag: 0.887	MinDecoding Loss: 1.407
Iteration 180:	Reduced Total Loss: 1.573	Total Loss: 1.573	ber: 0.544	decoding_loss: 0.176	reconstruct: 0.031	stft_sc: 0.486	stft_mag: 0.880	MinDecoding Loss: 1.397
Iteration 200:	Reduced Total Loss: 1.537	Total Loss: 1.537	ber: 0.494	decoding_loss: 0.145	reconstruct: 0.029	stft_sc: 0.484	stft_mag: 0.879	MinDecoding Loss: 1.392
Iteration 220:	Reduced Total Loss: 1.534	Total Loss: 1.534	ber: 0.547	decoding_loss: 0.171	reconstruct: 0.030	stft_sc: 0.483	stft_mag: 0.850	MinDecoding Loss: 1.363
Iteration 240:	Reduced Total Loss: 1.619	Total Loss: 1.619	ber: 0.575	decoding_loss: 0.220	reconstruct: 0.026	stft_sc: 0.481	stft_mag: 0.892	MinDecoding Loss: 1.399
Iteration 260:	Reduced Total Loss: 1.506	Total Loss: 1.506	ber: 0.506	decoding_loss: 0.162	reconstruct: 0.034	stft_sc: 0.481	stft_mag: 0.829	MinDecoding Loss: 1.344
Iteration 280:	Reduced Total Loss: 1.462	Total Loss: 1.462	ber: 0.481	decoding_loss: 0.128	reconstruct: 0.028	stft_sc: 0.479	stft_mag: 0.827	MinDecoding Loss: 1.334
Iteration 300:	Reduced Total Loss: 1.480	Total Loss: 1.480	ber: 0.538	decoding_loss: 0.146	reconstruct: 0.024	stft_sc: 0.480	stft_mag: 0.830	MinDecoding Loss: 1.333
Iteration 320:	Reduced Total Loss: 1.462	Total Loss: 1.462	ber: 0.441	decoding_loss: 0.133	reconstruct: 0.025	stft_sc: 0.476	stft_mag: 0.828	MinDecoding Loss: 1.329
Iteration 340:	Reduced Total Loss: 1.432	Total Loss: 1.432	ber: 0.459	decoding_loss: 0.115	reconstruct: 0.031	stft_sc: 0.475	stft_mag: 0.811	MinDecoding Loss: 1.317
Iteration 360:	Reduced Total Loss: 1.431	Total Loss: 1.431	ber: 0.522	decoding_loss: 0.132	reconstruct: 0.015	stft_sc: 0.474	stft_mag: 0.809	MinDecoding Loss: 1.299
Iteration 380:	Reduced Total Loss: 1.382	Total Loss: 1.382	ber: 0.375	decoding_loss: 0.086	reconstruct: 0.028	stft_sc: 0.473	stft_mag: 0.795	MinDecoding Loss: 1.297
Iteration 400:	Reduced Total Loss: 1.467	Total Loss: 1.467	ber: 0.506	decoding_loss: 0.143	reconstruct: 0.027	stft_sc: 0.467	stft_mag: 0.830	MinDecoding Loss: 1.324
Iteration 420:	Reduced Total Loss: 1.391	Total Loss: 1.391	ber: 0.456	decoding_loss: 0.104	reconstruct: 0.018	stft_sc: 0.467	stft_mag: 0.803	MinDecoding Loss: 1.287
Iteration 440:	Reduced Total Loss: 1.340	Total Loss: 1.340	ber: 0.372	decoding_loss: 0.096	reconstruct: 0.024	stft_sc: 0.465	stft_mag: 0.755	MinDecoding Loss: 1.244
Iteration 460:	Reduced Total Loss: 1.442	Total Loss: 1.442	ber: 0.459	decoding_loss: 0.133	reconstruct: 0.021	stft_sc: 0.462	stft_mag: 0.827	MinDecoding Loss: 1.309
Iteration 480:	Reduced Total Loss: 1.394	Total Loss: 1.394	ber: 0.422	decoding_loss: 0.133	reconstruct: 0.029	stft_sc: 0.460	stft_mag: 0.772	MinDecoding Loss: 1.261
Iteration 500:	Reduced Total Loss: 1.446	Total Loss: 1.446	ber: 0.419	decoding_loss: 0.172	reconstruct: 0.022	stft_sc: 0.457	stft_mag: 0.795	MinDecoding Loss: 1.274
Iteration 520:	Reduced Total Loss: 1.409	Total Loss: 1.409	ber: 0.406	decoding_loss: 0.116	reconstruct: 0.031	stft_sc: 0.455	stft_mag: 0.807	MinDecoding Loss: 1.293
Iteration 540:	Reduced Total Loss: 1.396	Total Loss: 1.396	ber: 0.406	decoding_loss: 0.149	reconstruct: 0.036	stft_sc: 0.452	stft_mag: 0.760	MinDecoding Loss: 1.247
Iteration 560:	Reduced Total Loss: 1.407	Total Loss: 1.407	ber: 0.472	decoding_loss: 0.165	reconstruct: 0.023	stft_sc: 0.451	stft_mag: 0.769	MinDecoding Loss: 1.243
Iteration 580:	Reduced Total Loss: 1.370	Total Loss: 1.370	ber: 0.391	decoding_loss: 0.125	reconstruct: 0.029	stft_sc: 0.448	stft_mag: 0.768	MinDecoding Loss: 1.246
Iteration 600:	Reduced Total Loss: 1.239	Total Loss: 1.239	ber: 0.309	decoding_loss: 0.082	reconstruct: 0.027	stft_sc: 0.445	stft_mag: 0.684	MinDecoding Loss: 1.157
